typhoon,mun_code,pre_max_6h,pre_max_24h,during_total_rainfall,during_max_rainfall,during_mean_rainfall,during_max_1h_intensity,during_max_3h_intensity,during_max_6h_intensity,post_max_6h,post_max_24h
meari2011,PH043408000,23.966666666666665,47.13333333333333,29.96666666666666,5.2,4.28095238095238,9.866666666666667,26.06666666666667,,70.33333333333333,124.43333333333334
meari2011,PH175916000,30.25,57.55,36.45,7.3,5.207142857142857,12.85,33.65,,34.0,67.0
meari2011,PH148103000,7.866666666666665,13.75,0.783333333333333,0.2166666666666666,0.11190476190476185,0.34999999999999987,0.7166666666666663,,118.35,169.06666666666666
meari2011,PH035406000,72.14999999999999,193.7,2.3166666666666664,0.6833333333333333,0.33095238095238094,0.9833333333333334,2.033333333333333,,177.76666666666668,420.26666666666665
meari2011,PH034907000,46.18888888888888,59.24444444444444,12.366666666666667,2.7333333333333334,1.7666666666666668,5.044444444444444,11.144444444444444,,140.4777777777778,256.55555555555554
meari2011,PH051713000,70.3,159.20000000000002,21.400000000000002,4.5,3.0571428571428574,7.65,18.8,,48.5,118.4
meari2011,PH012909000,41.35,51.725,0.19999999999999998,0.175,0.02857142857142857,0.19999999999999998,0.19999999999999998,,332.425,513.75
meari2011,PH084807000,47.400000000000006,90.22,16.58,2.9,2.3685714285714283,5.6,14.459999999999999,,39.300000000000004,95.96
meari2011,PH023113000,32.825,40.574999999999996,4.25,3.125,0.6071428571428571,4.075,4.25,,43.125,116.05000000000001
meari2011,PH153609000,8.025,14.174999999999999,3.95,1.375,0.5642857142857143,2.3,3.625,,12.425,22.7
meari2011,PH086007000,37.82222222222222,69.0,16.955555555555556,3.5111111111111115,2.422222222222222,6.611111111111112,15.911111111111111,,41.2,84.06666666666666
meari2011,PH051714000,101.41,210.35,26.39,4.24,3.77,7.86,22.43,,28.02,90.1
meari2011,PH071222000,25.66,58.28,11.48,2.76,1.6400000000000001,5.24,9.68,,22.759999999999998,49.92
meari2011,PH174003000,32.375,46.449999999999996,19.925,3.8,2.8464285714285715,6.875,17.95,,44.25,87.175
meari2011,PH021513000,29.98,60.18666666666667,2.413333333333333,0.4333333333333333,0.3447619047619047,0.7933333333333332,2.0733333333333333,,73.89999999999999,148.87333333333333
meari2011,PH042123000,37.675000000000004,69.15,23.650000000000002,5.05,3.378571428571429,9.399999999999999,22.025,,116.15,235.575
meari2011,PH153819000,9.36,16.14,0.0,0.0,0.0,0.0,0.0,,8.280000000000001,16.44
meari2011,PH042107000,48.075,95.275,26.625,4.7,3.8035714285714284,9.25,23.825,,172.75,295.85
meari2011,PH045616000,66.48,106.24,25.560000000000002,4.6,3.6514285714285717,7.78,21.740000000000002,,76.58,134.0
meari2011,PH166710000,32.16,78.88000000000001,7.4,1.72,1.0571428571428572,3.1799999999999997,6.5200000000000005,,20.08,29.52
meari2011,PH082607000,28.0,68.0,10.366666666666667,2.05,1.480952380952381,3.8499999999999996,9.5,,23.233333333333334,67.23333333333333
meari2011,PH034909000,20.68,54.42,36.160000000000004,8.16,5.165714285714286,15.38,33.160000000000004,,148.56000000000003,297.74
meari2011,PH045617000,21.442857142857143,37.29047619047619,21.62857142857143,4.114285714285715,3.089795918367347,7.9,18.371428571428574,,72.33809523809524,155.65238095238095
meari2011,PH126303000,5.4416666666666655,10.966666666666665,0.3833333333333331,0.0916666666666666,0.05476190476190473,0.1833333333333332,0.383333333333333,,15.733333333333334,22.933333333333334
meari2011,PH034910000,53.40769230769231,70.23076923076923,12.176923076923078,1.9307692307692303,1.7395604395604398,3.6846153846153844,10.33076923076923,,129.56153846153845,254.1
meari2011,PH036906000,44.95,81.25,37.833333333333336,8.616666666666667,5.404761904761905,16.916666666666668,32.13333333333333,,104.01666666666667,290.3666666666667
meari2011,PH071226000,34.550000000000004,69.99999999999999,6.7666666666666675,1.35,0.9666666666666668,2.7,5.866666666666667,,26.066666666666666,53.06666666666666
meari2011,PH166711000,24.7,59.516666666666666,10.2,1.8,1.457142857142857,3.466666666666667,9.049999999999999,,16.6,23.316666666666666
meari2011,PH052005000,148.14,323.44,33.02,6.279999999999999,4.717142857142858,10.6,29.68,,40.58,102.2
meari2011,PH072225000,15.95,34.2,3.5,1.45,0.5,2.4499999999999997,3.4,,26.950000000000003,65.7
meari2011,PH104308000,20.845454545454544,34.90909090909091,10.9,1.8363636363636364,1.5571428571428572,3.4909090909090907,9.709090909090909,,10.700000000000001,28.18181818181818
meari2011,PH082608000,23.62,68.42,9.74,1.6800000000000002,1.3914285714285715,3.14,8.72,,18.58,53.38
meari2011,PH104309000,9.600000000000001,14.55,2.45,0.5,0.35000000000000003,1.0,2.05,,4.7,8.0
meari2011,PH128002000,4.3,6.249999999999999,0.25625,0.04375,0.03660714285714285,0.0875,0.21874999999999997,,21.10625,41.46875
meari2011,PH175206000,22.7,35.21666666666667,21.349999999999998,4.7,3.05,8.466666666666669,19.233333333333334,,48.56666666666666,122.01666666666667
meari2011,PH051715000,83.4625,179.3,25.5625,4.3375,3.6517857142857144,8.4875,22.5625,,44.8875,114.2
meari2011,PH097225000,5.616666666666666,8.533333333333333,0.11666666666666642,0.05,0.016666666666666632,0.0666666666666666,0.1166666666666664,,2.4,5.066666666666666
meari2011,PH021514000,33.86153846153846,56.746153846153845,1.892307692307692,0.5230769230769231,0.2703296703296703,0.9923076923076923,1.7384615384615383,,50.676923076923075,119.75384615384615
meari2011,PH112506000,17.662499999999998,24.099999999999998,0.42500000000000004,0.125,0.06071428571428572,0.225,0.3875,,10.674999999999999,14.075
meari2011,PH012910000,43.8,55.85,0.3,0.3,0.04285714285714286,0.3,0.3,,220.04999999999998,395.25
meari2011,PH035407000,69.025,166.75,3.425,0.825,0.48928571428571427,1.3250000000000002,3.2249999999999996,,191.17499999999998,429.22499999999997
meari2011,PH056208000,82.58,179.45999999999998,30.38,4.96,4.34,9.8,26.86,,25.76,71.26
meari2011,PH031408000,94.89999999999999,142.45,11.85,3.45,1.6928571428571428,6.3,11.25,,98.5,321.4
meari2011,PH034911000,23.057142857142857,60.15714285714285,39.599999999999994,9.757142857142856,5.657142857142857,19.24285714285714,36.92857142857143,,115.68571428571428,309.01428571428573
meari2011,PH063020000,8.65,15.425,4.2,0.9,0.6,1.5,3.85,,15.7,26.375000000000004
meari2011,PH045618000,52.92,98.68,21.279999999999998,3.56,3.0399999999999996,6.68,17.830000000000002,,59.74,112.51
meari2011,PH071223000,33.266666666666666,72.78333333333333,9.866666666666667,2.166666666666667,1.4095238095238096,3.866666666666667,8.15,,24.099999999999998,52.81666666666666
meari2011,PH153825000,11.98,24.94,0.0,0.0,0.0,0.0,0.0,,10.52,17.18
meari2011,PH050504000,77.61666666666667,169.39999999999998,29.28333333333333,4.666666666666666,4.183333333333333,9.166666666666664,25.549999999999997,,37.03333333333333,98.63333333333333
meari2011,PH101802000,19.466666666666665,40.733333333333334,6.933333333333334,1.4666666666666666,0.9904761904761905,2.8999999999999995,6.266666666666666,,20.366666666666667,30.266666666666666
meari2011,PH097343000,10.200000000000001,13.733333333333333,0.8333333333333331,0.3333333333333333,0.11904761904761903,0.4666666666666666,0.7999999999999998,,5.266666666666666,8.333333333333332
meari2011,PH082609000,29.846153846153847,83.52307692307693,8.715384615384616,1.4153846153846152,1.2450549450549453,2.769230769230769,7.669230769230769,,19.646153846153844,50.51538461538461
meari2011,PH045619000,60.971428571428575,103.14285714285714,24.91428571428571,4.542857142857143,3.5591836734693874,7.485714285714285,21.47142857142857,,70.65714285714286,130.68571428571428
meari2011,PH097223000,4.322222222222222,5.499999999999999,0.0111111111111111,0.0111111111111111,0.0015873015873015856,0.0111111111111111,0.0111111111111111,,8.755555555555555,11.722222222222221
meari2011,PH150710000,4.35,6.249999999999999,0.0333333333333333,0.0333333333333333,0.004761904761904757,0.0333333333333333,0.0333333333333333,,5.85,10.416666666666666
meari2011,PH150712000,0.1625,0.1875,0.0,0.0,0.0,0.0,0.0,,0.7875,2.175
meari2011,PH156606000,1.6714285714285708,1.8285714285714276,0.0,0.0,0.0,0.0,0.0,,9.6,10.857142857142856
meari2011,PH031409000,112.3,172.0,8.95,2.975,1.2785714285714285,4.25,8.45,,130.65,384.2
meari2011,PH112404000,7.074999999999999,12.85,0.375,0.275,0.05357142857142857,0.375,0.375,,10.5,17.05
meari2011,PH060608000,12.799999999999999,17.349999999999998,3.566666666666667,2.216666666666667,0.5095238095238096,2.533333333333333,3.3833333333333333,,7.683333333333334,11.116666666666667
meari2011,PH030805000,90.76,196.78,2.28,0.5599999999999999,0.3257142857142857,0.82,1.94,,125.39999999999999,408.62
meari2011,PH082610000,29.625,71.875,9.525,1.9,1.3607142857142858,3.75,9.05,,24.7,61.725
meari2011,PH083719000,30.82857142857143,69.7,4.328571428571429,0.7,0.6183673469387756,1.342857142857143,3.757142857142857,,26.34285714285714,50.028571428571425
meari2011,PH086008000,28.962500000000002,75.375,20.925000000000004,3.6125,2.9892857142857148,7.2125,19.1375,,33.6625,75.925
meari2011,PH166809000,30.22222222222222,40.455555555555556,1.6999999999999997,0.4333333333333333,0.24285714285714283,0.7333333333333333,1.311111111111111,,5.2555555555555555,6.666666666666666
meari2011,PH083720000,43.54,86.62,4.220000000000001,0.76,0.602857142857143,1.5,3.84,,23.700000000000003,41.980000000000004
meari2011,PH142709000,62.300000000000004,71.44999999999999,3.85,1.5,0.55,2.3,3.85,,91.85,191.05
meari2011,PH064511000,23.95,44.074999999999996,8.425,2.3,1.2035714285714287,4.025,7.2,,21.375,54.075
meari2011,PH064512000,3.475,5.3125,2.55,0.775,0.36428571428571427,1.35,2.4625000000000004,,15.125,33.55
meari2011,PH086403000,21.65,53.862500000000004,5.8374999999999995,1.4375,0.8339285714285714,2.7375,5.1875,,28.3625,66.125
meari2011,PH086404000,24.5,52.5,5.2,1.6,0.7428571428571429,3.0,4.9,,26.8,69.7
meari2011,PH142702000,45.2,51.575,5.675000000000001,1.7,0.8107142857142858,2.5,5.3374999999999995,,107.11250000000001,203.2625
meari2011,PH037105000,73.14,188.78,34.919999999999995,6.279999999999999,4.9885714285714275,11.66,31.959999999999997,,164.22,404.67999999999995
meari2011,PH041010000,27.724999999999998,51.475,21.975,4.975,3.1392857142857147,9.075,19.7,,54.325,105.325
meari2011,PH060406000,30.714285714285715,45.01428571428572,14.58571428571429,2.771428571428572,2.083673469387756,5.442857142857144,13.3,,18.45714285714286,41.971428571428575
meari2011,PH063021000,15.983333333333333,22.849999999999998,4.816666666666666,1.15,0.6880952380952381,1.833333333333333,4.4,,13.35,21.633333333333333
meari2011,PH021515000,52.6,91.075,0.175,0.125,0.024999999999999998,0.125,0.175,,58.05,113.8
meari2011,PH023114000,45.68333333333334,64.13333333333334,2.1111111111111107,0.9333333333333332,0.3015873015873015,1.222222222222222,2.105555555555555,,38.53333333333333,94.56111111111112
meari2011,PH103504000,22.992307692307694,30.115384615384613,1.015384615384615,0.2846153846153846,0.145054945054945,0.4999999999999999,0.8846153846153844,,5.692307692307692,12.876923076923076
meari2011,PH064513000,12.418181818181818,19.172727272727272,4.127272727272727,0.9636363636363636,0.5896103896103896,1.5909090909090908,3.7272727272727275,,13.899999999999999,32.445454545454545
meari2011,PH063022000,10.275,17.275,5.1499999999999995,1.025,0.7357142857142857,1.725,4.675,,23.575,39.575
meari2011,PH098304000,4.75,9.125,0.9750000000000001,0.525,0.1392857142857143,0.8500000000000001,0.9750000000000001,,3.4,4.75
meari2011,PH101305000,14.488235294117645,36.858823529411765,3.8588235294117643,0.7882352941176471,0.5512605042016806,1.5,3.3823529411764706,,5.78235294117647,15.105882352941174
meari2011,PH042109000,62.93333333333334,82.36666666666667,12.133333333333333,2.9,1.7333333333333332,5.766666666666666,11.433333333333334,,108.73333333333333,270.1666666666667
meari2011,PH071224000,22.759999999999998,59.94,7.140000000000001,1.46,1.02,2.7199999999999998,6.08,,22.12,46.1
meari2011,PH156601000,1.9749999999999999,4.225,0.775,0.35,0.11071428571428572,0.55,0.7,,12.675,21.700000000000003
meari2011,PH042110000,39.2,76.15,29.325,5.45,4.189285714285714,9.95,26.575,,190.75,304.8
meari2011,PH015520000,126.02857142857142,232.3857142857143,37.71428571428572,8.72857142857143,5.387755102040818,16.971428571428575,35.82857142857143,,201.97142857142856,559.8857142857142
meari2011,PH045620000,30.733333333333334,49.43333333333333,25.88888888888889,4.488888888888889,3.6984126984126986,8.88888888888889,22.366666666666667,,73.43333333333334,144.26666666666665
meari2011,PH104310000,11.25,19.75,2.15,0.5,0.3071428571428571,0.95,1.8,,3.25,5.6
meari2011,PH083721000,48.86,89.89999999999999,3.8200000000000003,0.6,0.5457142857142857,1.18,3.4,,24.0,42.5
meari2011,PH133909000,72.9,96.4,15.0,4.3,2.142857142857143,8.3,13.9,,105.2,306.59999999999997
meari2011,PH098305000,2.3999999999999995,4.783333333333332,0.0,0.0,0.0,0.0,0.0,,3.2666666666666666,7.966666666666666
meari2011,PH051716000,84.93333333333332,197.65,31.250000000000004,5.016666666666667,4.464285714285714,9.9,27.716666666666665,,38.28333333333333,121.98333333333333
meari2011,PH056209000,61.550000000000004,146.26666666666668,26.83333333333333,5.033333333333333,3.8333333333333326,9.6,23.633333333333333,,21.26666666666667,57.900000000000006
meari2011,PH083722000,22.7,48.599999999999994,3.466666666666667,0.6666666666666667,0.49523809523809526,1.3,2.966666666666667,,20.56666666666667,41.46666666666666
meari2011,PH064514000,24.71666666666667,49.36666666666667,7.683333333333334,1.7333333333333332,1.0976190476190477,3.216666666666667,6.783333333333333,,16.48333333333333,48.81666666666667
meari2011,PH112317000,61.91428571428572,66.68571428571428,0.0,0.0,0.0,0.0,0.0,,6.957142857142857,9.514285714285714
meari2011,PH126504000,7.036363636363636,12.563636363636363,0.018181818181818,0.009090909090909,0.0025974025974025714,0.018181818181818,0.018181818181818,,22.78181818181818,29.327272727272728
meari2011,PH020902000,0.583333333333333,1.1416666666666657,1.2999999999999998,0.3666666666666666,0.06842105263157894,0.6916666666666667,1.1749999999999998,1.2999999999999998,7.166666666666667,11.991666666666667
meari2011,PH141106000,14.377777777777778,20.866666666666667,36.97777777777778,8.3,5.282539682539683,15.733333333333334,33.211111111111116,,112.92222222222223,314.3777777777778
meari2011,PH020903000,1.95,2.95,0.0,0.0,0.0,0.0,0.0,0.0,10.75,19.05
meari2011,PH061905000,12.75,24.95,3.1250000000000004,0.925,0.4464285714285715,1.775,3.075,,27.849999999999998,49.65
meari2011,PH160205000,22.433333333333334,57.07777777777778,10.799999999999999,2.322222222222222,1.5428571428571427,4.4,9.544444444444444,,11.222222222222223,19.744444444444444
meari2011,PH034912000,28.275,69.0,51.825,10.4,7.403571428571429,19.325000000000003,48.875,,184.57500000000002,381.65
meari2011,PH071225000,25.85,60.025,11.725000000000001,2.875,1.6750000000000003,5.3,9.95,,21.675,48.9
meari2011,PH045807000,20.5,55.2,31.849999999999998,6.5,4.55,11.95,28.45,,55.9,115.55
meari2011,PH061906000,18.84,23.5,2.5699999999999994,0.52,0.36714285714285705,0.94,2.3499999999999996,,22.509999999999998,41.93
meari2011,PH063023000,33.760000000000005,44.62,4.0,0.8800000000000001,0.5714285714285714,1.62,3.84,,18.799999999999997,29.900000000000002
meari2011,PH083723000,16.62857142857143,49.1,10.114285714285714,1.6285714285714286,1.4448979591836735,3.2,8.657142857142858,,29.814285714285717,66.75714285714285
meari2011,PH104311000,12.225,25.575000000000003,5.199999999999999,1.025,0.7428571428571428,1.875,4.35,,7.35,17.3
meari2011,PH083724000,24.42857142857143,64.68571428571428,5.685714285714286,1.4714285714285713,0.8122448979591838,2.5571428571428574,5.257142857142857,,29.37142857142857,49.98571428571429
meari2011,PH086009000,29.799999999999997,71.25999999999999,15.759999999999998,3.12,2.2514285714285713,6.18,14.72,,34.82000000000001,69.7
meari2011,PH074612000,26.233333333333334,54.983333333333334,10.216666666666667,2.216666666666667,1.4595238095238094,4.333333333333334,8.833333333333334,,22.133333333333333,55.78333333333333
meari2011,PH104207000,14.166666666666666,30.533333333333335,1.3333333333333333,0.2666666666666666,0.19047619047619047,0.43333333333333335,1.1666666666666665,,4.699999999999999,10.433333333333334
meari2011,PH082611000,43.35,80.9,15.45,2.625,2.207142857142857,5.2,13.375000000000002,,38.625,93.1
meari2011,PH156602000,2.4,4.5,0.7000000000000001,0.25,0.1,0.45,0.65,,12.2,19.2
meari2011,PH045621000,79.0,110.25,19.85,3.3,2.835714285714286,6.2,16.674999999999997,,40.875,72.075
meari2011,PH023115000,27.033333333333328,69.14999999999999,2.2499999999999996,1.125,0.32142857142857134,2.166666666666666,2.2499999999999996,,57.59166666666667,107.55833333333334
meari2011,PH067902000,14.95,23.125,4.4,1.125,0.6285714285714287,1.75,4.074999999999999,,17.05,41.300000000000004
meari2011,PH118602000,7.085714285714285,9.314285714285713,0.1357142857142854,0.0428571428571428,0.01938775510204077,0.0857142857142856,0.1357142857142854,,14.878571428571428,34.43571428571428
meari2011,PH097222000,5.300000000000001,9.959999999999999,0.5800000000000001,0.32,0.08285714285714287,0.5599999999999999,0.58,,3.46,6.72
meari2011,PH051605000,61.65714285714286,114.0142857142857,18.371428571428574,3.4285714285714284,2.6244897959183677,6.0,15.457142857142857,,53.67142857142858,79.38571428571429
meari2011,PH097337000,7.3,12.75,0.6000000000000001,0.3,0.08571428571428573,0.5,0.6,,5.6000000000000005,10.45
meari2011,PH050505000,71.2,151.86666666666667,29.099999999999998,5.2,4.157142857142857,9.866666666666665,25.566666666666663,,28.333333333333336,75.43333333333334
meari2011,PH056210000,67.12,152.18,28.959999999999997,5.220000000000001,4.137142857142857,9.8,25.240000000000002,,26.840000000000003,68.98
meari2011,PH083725000,20.950000000000003,54.3,9.4,1.7,1.342857142857143,3.3,8.6,,29.95,60.8
meari2011,PH124703000,17.022222222222222,21.98888888888889,0.0,0.0,0.0,0.0,0.0,,9.433333333333332,15.544444444444443
meari2011,PH098306000,2.9999999999999996,5.75,0.3,0.1125,0.04285714285714286,0.1625,0.3,,1.9000000000000001,5.2875
meari2011,PH141107000,40.599999999999994,50.36666666666667,17.366666666666664,3.95,2.4809523809523806,6.7,15.233333333333334,,101.6,230.26666666666665
meari2011,PH148104000,17.666666666666664,22.849999999999998,0.9277777777777777,0.2611111111111111,0.13253968253968254,0.4722222222222222,0.8333333333333333,,159.61111111111111,239.98888888888888
